Event #,Cell_ID,label,Tile_row,Tile_col,centroid-0,centroid-1,mean_intensity_PD-1_nuc,mean_intensity_PD-1_cell,Global_y,Global_x,mean_intensity_PD-L1_nuc,mean_intensity_PD-L1_cell,mean_intensity_CD68_nuc,mean_intensity_CD68_cell,mean_intensity_CD3_nuc,mean_intensity_CD3_cell,mean_intensity_FoxP3_nuc,mean_intensity_FoxP3_cell,mean_intensity_Iba-1_nuc,mean_intensity_Iba-1_cell,mean_intensity_CD8_nuc,mean_intensity_CD8_cell,mean_intensity_CD4_nuc,mean_intensity_CD4_cell
348,4033,433,0,1,1648.088867,1015.422241,10.22222233,8.923913002,1648.088867,3063.422119,11.08888912,8.600543022,24.73333359,33.44429398,4.966666698,5.107336998,2.277777672,2.896739244,61.84444427,29.82880402,10.55555534,6.0625,8.888889313,9.669836998
349,4035,435,0,1,1662.25769,1367.04126,10.61855698,9.690231323,1662.25769,3415.04126,6.422680378,7.096401215,9.804123878,9.802056313,1.154639125,2.341902256,1.556701064,1.557840586,13.43299007,25.54755783,6.123711109,7.667095184,9.134020805,9.561697006
350,4040,440,0,1,1948.04541,1421.397705,13.06818199,9.546762466,1948.04541,3469.397705,10.32954502,7.017985821,16.11363602,11.38848877,1.579545498,3.321942329,2.420454502,2.244604349,19.52272797,20.7014389,7.522727489,5.744604111,11.20454502,12.59352493
351,4042,442,0,1,1375.724731,1007.798157,8.669724464,9.715025902,1375.724731,3055.798096,4,5.800518036,28.59633064,30.44559669,3.036697149,3.564766884,2.311926603,3.139896393,34.24770737,34.19430161,7.74311924,8.455958366,3.522935867,4.414507866
352,4047,447,0,1,1272.767456,956.0116577,16.4069767,44.23907471,1272.767456,3004.011719,11.67441845,16.21079636,10.80232525,11.26478195,4.523255825,3.956298113,3.081395388,3.735218525,11.8488369,7.298200607,5.744185925,5.164524555,3.1860466,3.44987154
353,4049,449,0,1,1100.709351,484.222229,15.71794891,13.71589088,1100.709351,2532.222168,9.350427628,7.226324081,15.14529896,14.43017673,1.427350402,4.109149456,1.811965823,2.757624388,89.22222137,70.61315918,13.49572659,11.88764,19.29914474,13.81380463
354,4051,451,0,1,1204.622681,474.20755,19.18867874,24.46460152,1204.622681,2522.20752,5.11320734,5.579646111,29.30188751,28.03982353,6.150943279,4.026548862,2.264150858,3.07079649,30.71698189,17.97345161,7.358490467,5.256637096,16.22641563,14.84955788
355,4056,456,0,1,1458.757568,753.6514893,9.719696999,11.18899059,1458.757568,2801.651611,9.621212006,8,9.469696999,17.49908257,0.946969688,2.572477102,3.606060505,3.704587221,84.0681839,51.84587097,10.840909,7.829357624,9.318181992,11.93027496
356,4057,457,0,1,1577.033691,1092.325806,56.60674286,26.28923798,1577.033691,3140.325928,14.04494381,6.894618988,39.03370667,15.63228703,2.202247143,2.065022469,2.123595476,1.493273497,64.11235809,22.68385696,12.95505619,6.08520174,29.65168571,13.39910316
357,4060,460,0,1,1757.092773,393.2680359,7.670103073,6.855033398,1757.092773,2441.268066,7.876288891,5.330201149,26.31958771,16.60805321,1.49484539,2.812080622,2.092783451,2.708724737,42.67010498,41.55436325,7.443298817,8.088590622,6.50515461,8.574496269
358,4063,463,0,1,393.4556885,536.1265869,5.443037987,6.283737183,393.4556885,2584.126465,2.74683547,4.321799278,24.31645584,10.51384068,1.49367094,1.567474008,0.430379748,0.652249157,13.69620228,16.31660843,0,0.186851218,0,0.380622834
359,4064,464,0,1,1343.504395,1176.699097,13.05309772,9.537750244,1343.504395,3224.699219,9.159292221,7.015408516,47.03539658,26.82896805,3.451327324,4.171032429,2.318583965,2.833590031,54.42477798,29.33436012,10.45132732,6.72573185,15.23008823,12.60862827
360,4071,471,0,1,1315.96228,375.42453,19.64151001,12.97391319,1315.96228,2423.424561,9.330188751,6.508695602,25.16981125,19.79565239,3.198113203,3.676086903,1.96226418,2.965217352,59.99056625,53.96739197,10.42452812,9.149999619,15.56603813,13.87391281
361,4078,478,0,1,1127.718262,1184.098633,28.61971855,32.07764053,1127.718262,3232.098633,13.30985928,14.87888241,18.19718361,15.79503059,3.760563374,6.232919216,3.535211325,4.015527725,23.83098602,16.26086998,9.112675667,8.201863289,4.774647713,5.006211281
362,4079,479,0,1,1476.910889,997.9207764,37.3168335,19.55128288,1476.910889,3045.920898,9,5.794871807,58.48514938,37.79487228,5.227722645,4.676281929,5.940594196,4.032051086,23.06930733,12.41025639,8.603960037,5.807692528,16.66336632,11.16025639
363,4083,483,0,1,1033.359009,1313.187988,18.46153831,14.9921627,1033.359009,3361.187988,16.88034248,11.50940418,14.64957237,13.68181801,4.290598392,4.507836819,1.427350402,2.090909004,47.33333206,27.74921608,9.700854301,6.587774277,14.48717976,11.99373055
364,4086,486,0,1,1324.295776,987.0563354,22.60563469,38.18580246,1324.295776,3035.056396,10.63380241,18.82045937,29.04225349,14.70772457,6.225352287,8.855950356,3.14084506,5.004175186,38.18309784,12.48016739,9.394366264,5.797494888,5.661972046,7.300626278
365,4090,490,0,1,1167.662598,690.4819336,20.79518127,20.64331245,1167.662598,2738.481934,7.759036064,8.033439636,24.09638596,21.42038155,2.024096489,4.033439636,1.132530093,3.006369352,30.97590446,17.35828018,7.686747074,5.474522114,13.18072319,11.29936314
366,4097,497,0,1,983.0865479,256.0865479,22.43269157,17.2790699,983.0865479,2304.086426,11.59615421,7.393410683,10.06730747,15.76356602,1.884615421,2.062015533,1.182692289,2.149224758,43.27884674,36.65891647,10.45192337,7.635658741,10.38461494,10.63178253
367,4107,507,0,1,767.9868164,1070.276367,80.73683929,74.76249695,767.9868164,3118.276367,9.065789223,6.712500095,31.10526276,18.35416603,5.802631378,3.095833302,3.184210539,2.366666555,15.57894707,8.633333206,4.736842155,3.195833445,3.421052694,3.599999905
368,4108,508,0,1,1216.168335,1126.85144,14.22772312,11.7076025,1216.168335,3174.851563,13.02970314,12.06432724,18.04950523,18.80701828,2.594059467,3.19005847,2.188118696,2.558479548,54.26732635,36.01169586,10.04950523,8.002923965,12.39603996,11.6988306
369,4113,513,0,1,1409.588989,892.9315186,13.01369858,15.56716442,1409.588989,2940.931396,4.397260189,7.838308334,13.52054787,12.35323429,1.178082228,3.218905449,1.164383531,2.149253845,20.63013649,12.34079647,4.7808218,4.236318588,2.616438389,2.482587099
370,4133,533,0,1,1268.366333,897.2574463,15.36633682,17.90016937,1268.366333,2945.257324,8.673267365,10.12182713,11.02970314,7.56683588,3.435643673,4.1438241,3.564356327,2.986463547,11.53465366,4.658206463,6.772277355,4.55668354,4.02970314,3.20135355
371,4140,540,0,1,1393.625,999.5499878,5.875,8.048648834,1393.625,3047.550049,5.925000191,7.05405426,21.9375,24.7513504,1.825000048,3.497297287,1.125,2.940540552,29.20000076,30.03783798,7.125,8.043243408,1.774999976,2.918918848
372,4145,545,0,1,1256.025635,923.9743652,23.7564106,20.53555489,1256.025635,2971.974365,18.52564049,17.11111069,26.02564049,15.11999989,4.038461685,4.597777843,3.769230843,4.02444458,36.11538315,15.17333317,11,6.135555744,9.371794701,6.082221985
373,4146,546,0,1,1248.436157,747.3404541,13.41489315,10.79652214,1248.436157,2795.340332,14.13829803,11.01913071,10.56382942,12.05043507,2.563829899,3.071304321,1.340425491,2.561739206,63.64893723,36.06260681,11.90425491,7.306087017,13.80851078,11.05913067
374,4149,549,0,1,1250.829102,634.9230957,11.33333302,9.326732635,1250.829102,2682.923096,11.9572649,8.341584206,11.77777767,10.28382874,1.897435904,2.650165081,2.076923132,2.595709562,69.78632355,35.1171608,9.521367073,6.090759277,11.83760643,9.239274025
375,4151,551,0,1,1208.941895,54.2674408,11.38372135,11.08387089,1208.941895,2102.267334,7.465116501,6.496774197,18.3372097,17.81935501,4.302325726,4.380645275,2.1860466,2.988709688,67.6162796,66.90322876,10.39534855,11.56935501,9.54651165,10.64354801
376,4155,555,0,1,1378.834839,969.5871582,8.284403801,7.755102158,1378.834839,3017.587158,5.321100712,6.102040768,15.27522945,18.11836815,3.293577909,3.595918417,1.972477078,2.330612183,26.81651306,26.17551041,7.954128265,7.106122494,2.247706413,3.159183741
377,4158,558,0,1,955.7747803,919.7567749,11.35135174,10.48747635,955.7747803,2967.756836,3.918918848,2.71290946,24.23423386,16.42967224,1.702702761,2.930635929,2.153153181,2.988439322,18.40540504,15.4585743,4.774774551,3.759152174,7.108108044,9.358381271
378,4165,565,0,1,1218.858398,868.4956055,14.52212429,19.0139122,1218.858398,2916.495605,4.194690228,5.006956577,24.36283112,14.44695663,0.964601755,3.820869446,1.769911528,2.29913044,12.92035389,6.836521626,5.433628082,3.768695593,2.955752134,3.212173939
379,4184,584,0,1,1908.178345,139.2802582,10.45859909,9.030939102,1908.178345,2187.280273,7.350318432,5.236464024,17.14649773,12.78784561,2.420382261,3.218784571,3.662420273,2.691712618,58.73885345,27.23093987,10.94267559,6.308287144,21.56050873,12.60662937
380,4205,605,0,1,622.7596436,185.0384674,33.53365326,16.47715759,622.7596436,2233.038574,14.08653831,8.233502388,10.53846169,8.323858261,4.644230843,3.515736103,1.168269277,2.008121729,61.34615326,44.25989914,6.807692528,6.650761604,7.764422894,7.541116714
381,4222,622,0,1,1505.805298,142.5531006,16.55309677,11.15436268,1505.805298,2190.552979,11.49115086,7.672483444,21.8982296,12.99731541,3.862831831,2.965100765,1.477876067,2.225503445,66.46902466,47.10604095,10.53982258,8.56644249,23.04867172,16.07382584
382,4226,626,0,1,1372.471313,984.3793335,6.13793087,7.878378391,1372.471313,3032.379395,6.954022884,4.981981754,14.50574684,22.32432365,1.436781645,3.189189196,1.25287354,3.19819808,15.94252872,21.1599102,4.827586174,6.475225449,1.816091895,2.995495558
383,4231,631,0,1,1520.355103,427.9719543,10.48598099,9.621082306,1520.355103,2475.971924,3.97196269,2.792022705,53.89719772,30.12535667,2.700934649,1.88319087,2.831775665,2.230769157,43.17757034,26.72079849,8.345794678,5.054131031,44.71962738,27.23646736
384,4236,636,0,1,1347.660522,860.6880493,23.74312019,21.66074944,1347.660522,2908.687988,11.07339478,12.20512867,28.93577957,17.21301842,2.798165083,4.132149696,3.431192636,3.159763336,14.29357815,6.280078888,7.229357719,4.497041225,3.458715677,2.846153736
385,4242,642,0,1,1391.853638,1069.38208,37.01626205,22.33489037,1391.853638,3117.38208,11.02439022,11.63239861,24.08943176,15.79127693,4.390244007,5.03738308,4.878048897,3.943925142,25.1382122,13.15420532,10.26829243,6.576323986,6.869918823,4.632398605
386,4245,645,0,1,1386.103149,1009.061829,8.536082268,10.10243893,1386.103149,3057.061768,5.587628841,7.1658535,28.72164917,31.24390221,2.50515461,2.658536673,2.443299055,3.35609746,31.10309219,32.57073212,8.608247757,8.658536911,2.969072104,3.814634085
387,4257,657,0,1,1677.979858,1445.212158,15.37373734,13.09131718,1677.979858,3493.212158,6.515151501,5.735030174,39.57575607,19.32335281,2.171717167,3.529940128,1.444444418,1.818862319,65.25252533,32.74251556,10.39393902,6.648203373,13.57575798,9.634730339
388,4259,659,0,1,1588.027832,950.652771,7.597222328,7.606936455,1588.027832,2998.652832,3.458333254,4.069364071,13.68055534,16.1560688,2.208333254,3.404624224,1.152777791,2.127167702,10.61111069,9.086705208,3.263888836,3.410404682,1.430555582,2.369942188
389,4292,692,0,1,1339.492188,985.659668,9.392670631,7.917187691,1339.492188,3033.659668,4.774868965,4.5,28.15706825,26.546875,7.534031391,14.91874981,2.827225208,4.2890625,19.53403091,16.82187462,18.27225113,18.7265625,4,4.309374809
390,4303,703,0,1,1190.035034,1326.912231,22.29824638,30.28979683,1190.035034,3374.912354,6.991228104,5.773469448,19.79824638,13.17551041,2.552631617,3.248979568,1.842105269,1.965306163,25.14912224,12.45714283,7.192982674,4.528571606,5.991228104,6.848979473
391,4308,708,0,1,1435.779663,508.5,11.72033882,10.53096199,1435.779663,2556.5,6.847457409,5.75889349,34.91525269,24.48221397,4.381355762,3.636363745,2.652542353,2.703557253,59.97457504,32.88274002,9.338982582,6.823451996,14.17372894,13.58366299
392,4314,714,0,1,1412.317871,989.8062134,17.2790699,21.66272163,1412.317871,3037.806152,11.38759708,9.062129974,9.674418449,15.69230747,1.255813956,2.452662706,1.627906919,3.304733753,12.27131748,10.14792919,5.434108734,5.502958775,3.255813837,7.902366638
393,4315,715,0,1,1245.410767,1359.160767,17.5803566,19.10412598,1245.410767,3407.160645,7.482142925,5.414538383,13.8035717,7.542239666,1.464285731,2.807465553,1.214285731,1.2455796,37.9732132,16.61493111,7.928571224,4.75638485,4.589285851,4.153241634
394,4317,717,0,1,1383.868652,1030.020142,15.94949532,27.73760986,1383.868652,3078.020264,8.606060982,14.276968,27.77777863,23.14868736,1.070707083,2.86297369,2.070707083,3.653061152,39.24242401,25.02332306,9.191919327,7.469387531,4.666666508,4.548104763
395,4326,726,0,1,1366.594604,1081.297241,31.27026939,18.4235096,1366.594604,3129.297363,8.270270348,6.975845337,14.09909916,10.68115902,4.351351261,5.330112934,3.387387276,3.257648945,19.55855942,8.565217018,8.801801682,5.587761879,4.189188957,3.790660143
396,4327,727,0,1,1387.965942,917.4886475,44.09090805,42.58385086,1387.965942,2965.488525,16.42045403,21.55486488,22.375,13.47204971,3.704545498,5.645962715,5.318181992,4.360248566,18.79545403,7.559006214,9.488636017,5.68530035,6.397727489,3.910973072
397,4329,729,0,1,1329.404297,769.3900757,11.30496407,9.945713997,1329.404297,2817.390137,9.893616676,8.58571434,10.90070915,15.56571388,1.205673814,2.41142869,1.787234068,2.140000105,76.50354767,60.40285873,10.48936176,9.228571892,11.80851078,14.3742857
398,4342,742,0,1,876.0095215,141.5523834,16.88571358,12.00385571,876.0095215,2189.55249,10.0666666,6.051414013,13.56190491,28.29691505,4.161904812,4.677377701,1.36190474,2.654241562,110.2952347,95.59126282,13.35238075,14.74935722,10.02857113,17.88560486
399,4346,746,0,1,1229.745361,1098.459595,30.98757744,21.53637505,1229.745361,3146.459717,10.57763958,7.569666862,12.22981358,11.19975376,2.577639818,2.606658459,2.354037285,2.138101101,10.49689484,7.924784184,7.285714149,4.473489285,11.9068327,8.199753761
400,4347,747,0,1,1093.313965,1375.755859,15.7790699,10.25946999,1093.313965,3423.755859,12.38372135,7.403409004,10.8488369,5.318181992,5.337209225,2.496212006,1.244186044,1.149621248,41.5581398,13.41098499,11.54651165,4.689393997,15.67441845,5.867424011
401,4355,755,0,1,1127.693848,1342.071411,21.44898033,12.21560574,1127.693848,3390.071533,8.285714149,4.422997952,34.03061295,17.86447716,3.928571463,1.823408604,2.326530695,1.429158092,35.30612183,14.24435329,8.826530457,4.129363537,20.51020432,13.87063694
402,4370,770,0,1,1105.846924,43.32143021,18.29591751,12.99510765,1105.846924,2091.321533,11.91836739,7.909980297,26.44387817,22.98825836,4.647959232,4.510763168,2.198979616,3.360078335,67.84183502,64.01859283,10.41836739,10.55968666,12.14285755,14.92367935
403,4374,774,0,1,717.666687,42.25,13.87121201,10.48395348,717.666687,2090.25,12.86363602,7.078305721,9.984848022,17.3388958,3.136363745,3.10911417,2.022727251,2.739409447,55.27272797,38.4736824,7.469696999,6.24005127,7.704545498,8.008985519
404,4376,776,0,1,1530,417.8815308,9.009478569,8.263750076,1530,2465.881592,5.450236797,3.752500057,24.39336586,31.54000092,2.654028416,3.498749971,1.786729813,2.548749924,73.91469574,54.94749832,9.251184464,8.15375042,22.00947952,44.07624817
405,4377,777,0,1,1237.636353,1117.54541,15.75757599,13.69914055,1237.636353,3165.54541,5.929293156,5.148997307,17.07070732,16.24355316,3.696969748,3.994269371,1.676767707,2.32664752,18.22222137,12.61604595,6.646464825,5.240687847,5.121212006,5.32091713
406,4385,785,0,1,1343.992065,597.456665,14.20472431,10.53250313,1343.992065,2645.456787,9.582676888,7.211618423,15.09448814,9.522821426,1.937007904,2.854771852,2.543307066,2.340249062,97.41732025,47.56569672,13.64566898,8.524204254,29.22834587,17.75933647
407,4394,794,0,1,1360.593018,947.3604736,12.52325535,11.80434799,1360.593018,2995.360352,12.6860466,12.576087,19.4186039,14.47463799,3.255813837,3.391304255,1.755813956,2.594202995,19.4767437,14.24637699,7.162790775,6.018115997,3.116279125,3.416666746
408,4395,795,0,1,1533.584961,1117.553467,23.48427582,20.74257469,1533.584961,3165.553467,9.308176041,6.831683159,47.30188751,24.36237717,5.836477757,3.87920785,4.150943279,2.354455471,35.38993835,17.29504967,10.58490562,6.483168125,12.42767334,7.582178116
409,4398,798,0,1,663.15625,133.4296875,17.796875,12.03249645,663.15625,2181.429688,7.8515625,5.571639538,47.1875,20.52141762,5.3671875,5.02363348,3.5390625,3.276218653,140.1484375,71.30133057,18.875,11.87592316,20.03125,10.80206776
410,4407,807,0,1,1481.425049,816.0812378,11.84375,14.57259369,1481.425049,2864.081299,7.84375,7.745513916,29.79375076,34.08319855,4.043749809,5.46818924,2.150000095,3.458401203,50.35625076,35.14682007,9.243749619,7.290375233,12.46875,12.6704731
411,4408,808,0,1,1048.956787,1144.834473,12.02877712,17.5752964,1048.956787,3192.834473,7.769783974,10.78172588,17.70503616,14.84771538,2.244604349,4.632825851,1.424460411,3.021996498,19.25179863,13.16243649,6.050359726,5.817258835,8.741006851,10.0219965
412,4424,824,0,1,1400.901001,1011.029724,11.18811893,22.73309517,1400.901001,3059.029785,7.792078972,11.54092503,31.22772217,24.46975136,3.128712893,3.943060398,2.029702902,3.387900352,30.00990105,19.79715347,8.316831589,6.612099648,2.861386061,3.334519625
413,4428,828,0,1,1359.742554,1143.802002,13.55445576,10.7903223,1359.742554,3191.802002,8.45544529,7.200460911,33.45544434,42.73271942,7.613861561,7.764976978,2.633663416,4.290322781,74.49504852,48.29262543,11.22772312,8.751152039,12.14851475,14.01152039
414,4432,832,0,1,1470.18811,867.732666,8.653465271,7.558912277,1470.18811,2915.732666,9.217822075,7.425981998,30.84158325,19.82477379,1.960396051,2.948640585,1.108910918,1.993957758,28.4455452,12.09063435,6.564356327,4.315710068,14.71287155,9.199396133
415,4433,833,0,1,1721.042114,1093.989502,17.51578903,10.09682846,1721.042114,3141.989502,11.55789471,7.739565849,40,24.63105202,3.768420935,3.307178736,3.305263042,2.540901423,131.378952,65.19365692,18.47368431,10.38731194,34.01052475,24.38731194
416,4434,834,0,1,1396,1197.357178,17.00549507,12.81772614,1396,3245.357178,11.21977997,9.515049934,44.74175644,43.58026886,1.857142806,4.394649029,2.434065819,3.329431534,82.19230652,50.26086807,11.71428585,9.005016327,16.15384674,14.92140484
417,4435,835,0,1,1132.389404,822.637146,13.62831879,8.858895302,1132.389404,2870.637207,5.044247627,5.720859051,41.8053093,19.99693298,2.309734583,3.849693298,2.256637096,2.282208681,16.62831879,7.983129025,6.407079697,3.993865013,13.17699146,9.572086334
418,4463,863,0,1,844.3259888,224.1823273,12.00552464,9.640048027,844.3259888,2272.182373,6.46408844,5.046483994,24.32596779,20.77949905,4.104972363,3.985697269,2.143646479,2.662693739,113.0110474,59.00119019,11.1381216,8.053635597,16.12707138,13.7580452
419,4482,882,0,1,1075.145874,1207.909668,29.25694466,27.98467445,1075.145874,3255.909668,10.8125,15.2298851,24.45833397,25.4597702,4.048611164,5.249042034,3.25,4.275862217,17.65277863,18.10344887,8.986110687,9.111110687,10.14583302,10.12260532
420,4488,888,0,1,1577.343628,722.4229126,14.14977932,11.56792831,1577.343628,2770.422852,13.87224674,8.311803818,19.52422905,24.16815186,1.48017621,2.674833059,1.51982379,2.565701485,108,80.66481018,12.99559498,10.20601368,17.32158661,24.46770668
421,4497,897,0,1,1043.908447,1066.124146,15.21568584,9.479866028,1043.908447,3114.124268,10.93464088,8.319910049,22.51634026,14.77740479,2.156862736,3.080536842,1.522875786,1.800894856,63.9281044,28.48993301,12.03921604,6.668903828,16.04575157,10.94854546
422,4500,900,0,1,1564.631836,1076.849976,20.91818237,18.8735466,1564.631836,3124.850098,6.622727394,5.668604851,12.80000019,17.5159893,1.413636327,2.418604612,1.399999976,2.492732525,11.090909,10.257267,4.695454597,4.898255825,3.799999952,5.35901165
423,4502,902,0,1,1565.93335,1007.657166,18.65714264,11.54345036,1565.93335,3055.657227,6.619047642,6.376134872,12.29523849,6.796368122,1.838095188,2.597924709,3.923809528,2.747081757,22.69523811,10.70817089,8.133333206,4.721141338,4.780952454,3.298313856
424,4522,922,0,1,1354.169922,1116.733032,13.02427197,10.56658268,1354.169922,3164.73291,5.922329903,6.741206169,63.91262054,37.32914734,3.985436916,4.501256466,4.553398132,3.599246264,68.13106537,41.03266144,12.5728159,8.910803795,18.36407852,14.22738647
425,4527,927,0,1,584.0235596,157.8588257,16.23529434,11.76681614,584.0235596,2205.858887,11.89411736,7.418535233,26.48235321,18.17937279,2.388235331,2.991031408,1.858823538,2.379671097,100.7411728,58.8505249,9.670588493,7.047832489,22.14117622,13.81016445
426,4529,929,0,1,959.7313232,722.5372925,16.89552307,11.25441742,959.7313232,2770.537354,12.77611923,8.279151917,12.84328365,14.90812683,4.746268749,4.250883579,1.768656731,2.617196798,137.5970154,54.07420349,13.08208942,7.448763371,15.30597019,13.00117779
427,4531,931,0,1,1015.416077,553.1240845,16.55474472,11.12468147,1015.416077,2601.124023,12.84671497,7.491094112,34.67883301,33.92366409,2.810219049,3.582697153,0.802919686,2.381679296,134.284668,66.10687256,14.8394165,9.965648651,19.10219002,18.33206177
428,4533,933,0,1,875.786499,572.3932495,30.38202286,32.57109451,875.786499,2620.393311,5.685393333,5.916083813,47.05617905,21.99067688,3.730337143,2.139860153,2.393258333,2.342657328,26.96629143,12.82051277,6.393258572,4.328671455,10.03370762,7.766899586
429,4539,939,0,1,1346.431763,1018.386353,14.71212101,20.45059967,1346.431763,3066.386475,7.833333492,12.50299358,21.58333397,15.82485008,3,4.642215729,3,3.767964125,22.09848404,14.11676693,7.575757504,5.889221668,4.090909004,3.711077929
430,4542,942,0,1,1980.703735,356.1111145,10.92592621,9.269647598,1980.703735,2404.111084,8.493826866,6.634146214,13.54938316,6.897018909,2.012345791,2.705961943,2.487654209,2.264227629,67.22222137,35.88076019,13.29629612,8.616531372,15.19753075,8.903794289
431,4543,943,0,1,1155.581909,330.4344177,10.0409832,7.681654453,1155.581909,2378.434326,9.204917908,5.242805958,11.39344215,8.199640274,1.852459073,2.818345308,1.295081973,1.58812952,53.13934326,33.36510849,8.819672585,6.541367054,11.47540951,8.136691093
432,4544,944,0,1,1270.312988,550.4656372,11.80152702,10.14161873,1270.312988,2598.465576,7.832061291,7.592485428,43.60305405,33.66474152,3.541984797,5.650289059,3.083969355,3.956647396,80.51908112,46.02456665,10.88549614,8.082369804,15.92366409,14.56936455
433,4546,946,0,1,169.171051,648.8552856,8.131579399,7.780515194,169.171051,2696.855225,8.578947067,5.703247547,21.69079018,7.446808338,0.717105269,1.984322548,2,1.711086273,33.9013176,9.796192169,0.546052635,1.275475979,0.263157904,1.004479289
434,4555,955,0,1,1145.5,884.7838135,13.3648653,12.86692047,1145.5,2932.783691,6.175675869,6.722433567,50.82432556,37.32699585,8.364865303,6.608365059,3.459459543,4.038022995,26.47297287,19.29277611,8.770270348,7.615969658,14.48648643,12.74904919
435,4556,956,0,1,1222.78772,1155.815063,12.90410995,10.89666176,1222.78772,3203.815186,7.616438389,7.387917519,12.47945213,11.5405407,1.44520545,2.197138309,1.157534242,2.022257566,60.45205307,26.63274956,10.52739716,5.968203545,11.05479431,9.158982277
436,4558,958,0,1,1322.872559,1058.941162,8.313725471,5.539007187,1322.872559,3106.941162,5.833333492,3.917257786,15.96078396,9.548463821,2.352941275,3.333333254,2,2.323877096,19.6764698,11.39716339,7.264705658,5.014184475,4.009803772,3.444444418
437,4561,961,0,1,1868.80957,1098.08728,6.023809433,5.126050472,1868.80957,3146.087402,4.333333492,3.446578741,27.48412704,9.40336132,1.658730149,2.297719002,1.09523809,1.380552173,61.93650818,20.31932831,9.476190567,5.288115025,8.404762268,8.073228836
438,4573,973,0,1,1188.980713,516.1153564,12.73076916,12.8136797,1188.980713,2564.115479,6.038461685,5.570754528,43.43269348,33.74764252,4.663461685,5.476415157,3.509615421,3.721698046,42.83654022,43.08490753,8.096154213,8.783019066,21.03846169,25.06603813
439,4583,983,0,1,1912.992188,224.5116272,7.821705341,7.028777122,1912.992188,2272.511719,4.666666508,4.228776932,20.139534,9.846043587,3.147286892,3.562589884,2.705426455,2.402877808,36.85271454,19.3597126,8.209301949,5.294963837,8.883721352,6.010071754
440,4595,995,0,1,1070.273193,766.680542,10.93518543,10.12522984,1070.273193,2814.680664,12.94444466,10.12707138,16.18981552,16.30939293,2.652777672,2.67587471,1.347222209,2.202578306,67.14351654,37.5174942,9.574073792,6.79557991,8.240740776,6.79557991
441,4599,999,0,1,625.7020264,95.57070923,17.63636398,12.20283985,625.7020264,2143.570801,9.661616325,6.108519077,45.56060791,27.84077072,7.444444656,4.902637005,4.297979832,3.361054659,77.53535461,53.94421768,10.44444466,8,14.21717167,11.84381294
442,4607,1007,0,1,1388.752808,1296.337036,14.36516857,13.56390953,1388.752808,3344.337158,11.10112381,9.424812317,25.80337143,24.81954956,4.370786667,3.139097691,1.488764048,2.028821945,74.97753143,40.03133011,12.25280857,7.340852261,11.67415714,12.90852165
443,4608,1008,0,1,1181.08252,1136.350464,14.73195839,10.72508621,1181.08252,3184.350586,8.896906853,8.51718235,51.58762741,20.00343704,5.989690781,3.501718283,5.216495037,3.292096138,60.28865814,24.17354012,12.61855698,6.87457037,17.97938156,11.38831615
444,4618,1018,0,1,697.9100952,1049.01123,25.02247238,24.16988945,697.9100952,3097.01123,3.168539286,4.138121605,9.95505619,5.29557991,4.494381905,3.33011055,1.80898881,1.545580149,19.41572952,28.55248642,3.213483095,2.882596731,2.898876429,3.573204517
445,4621,1021,0,1,1564.664673,119.5705872,10.84117603,8.626886368,1564.664673,2167.570557,4.858823299,4.197530746,28.78235245,11.88065815,2.170588255,1.517146826,1.488235235,1.960219502,33.44117737,18.81892967,6.129411697,4.226337433,13.67647076,8.632372856
446,4628,1028,0,1,1336.55835,937.2000122,20.14999962,28.12903214,1336.55835,2985.199951,12.95833302,21.08933067,46.22499847,35.1067009,7.375,7.444168568,2.849999905,4.188585758,25.04166603,13.3250618,8.75,6.677419186,10.48333359,7.16625309
447,4634,1034,0,1,378.7528076,134.1910095,18.20224762,11.08614254,378.7528076,2182.190918,8.876404762,7.42883873,34.41572952,16.47378349,2.483145952,2.370786428,2.258426905,1.878277183,44.97752762,21.32022476,9.606741905,5.823969841,13.66292095,7.346441746
448,4638,1038,0,1,1210.685547,256.8930969,10.92452812,8.215716362,1210.685547,2304.893066,7.987421513,4.992295742,34.85534668,19.47149467,4.339622498,2.795069456,2.006289244,2.348227978,55.03144836,34.28813553,9.704402924,6.939907551,19.2389946,13.70724201
449,4639,1039,0,1,736.480896,1022.534363,21.38931274,18.12363625,736.480896,3070.534424,10.21374035,6.551515102,22.09923744,7.673939228,3.97709918,3.26060605,3.099236727,2.084848404,20.8549614,5.943030357,6.549618244,3.192727327,6.328244209,3.276363611
450,4648,1048,0,1,788.8796997,975.2781982,12.36090183,9.04638195,788.8796997,3023.278076,13.87969971,7.849721909,28.35338402,24.63821983,4.218045235,3.543599367,1.541353345,2.118738413,90.78947449,58.72912979,11.08270645,9.339517593,9.451128006,12.28757
451,4656,1056,0,1,832.8148193,405.9907532,19.23148155,11.590909,832.8148193,2453.990723,11.4629631,6.671123028,14.39814854,5.266042709,3.89814806,4.422460079,0.75,1.886363626,13.27777767,16.4157753,4.916666508,4.268716812,7.305555344,4.318181992
452,4657,1057,0,1,1421.305176,1003.201294,40.20779037,40.6203537,1421.305176,3051.201416,6.82467556,7.861056805,21.53896141,30.08806229,2.675324678,4.352250576,3.246753216,3.864970684,12.27272701,10.27984333,6.103896141,6.066536427,3.954545498,7.322896481
