Event #,Cell_ID,label,Tile_row,Tile_col,centroid-0,centroid-1,mean_intensity_PD-1_nuc,mean_intensity_PD-1_cell,Global_y,Global_x,mean_intensity_PD-L1_nuc,mean_intensity_PD-L1_cell,mean_intensity_CD68_nuc,mean_intensity_CD68_cell,mean_intensity_CD3_nuc,mean_intensity_CD3_cell,mean_intensity_FoxP3_nuc,mean_intensity_FoxP3_cell,mean_intensity_Iba-1_nuc,mean_intensity_Iba-1_cell,mean_intensity_CD8_nuc,mean_intensity_CD8_cell,mean_intensity_CD4_nuc,mean_intensity_CD4_cell
30,339,340,0,0,1953.088623,1024.35022,20.31645584,16.72360039,1953.088623,1024.35022,43.88185501,16.89531708,1.936708808,2.172635555,2.240506411,3.012855768,2.662447214,2.339761257,1.122362852,2.951331615,4.168776512,3.394857645,2.886075974,2.391184568
31,352,353,0,0,1997.907959,1156.668701,14.73006153,18.51965141,1997.907959,1156.668701,36.67484665,14.50545883,1.809816003,3.504366875,1.595092058,2.37554574,2.601227045,2.425764084,0.134969324,1.740174651,3.539877415,3.86572051,1.950920224,2.244541407
32,368,369,0,0,1878.88501,907.3620605,32.08620834,38.71841431,1878.88501,907.3620605,61.23563385,19.4914341,1.166666627,2.540685177,2.120689631,3.107066393,2.385057449,2.7558887,0.442528725,1.992505312,3.436781645,3.233404636,2.540229797,2.266595364
33,380,381,0,0,1539.36145,1471.2771,35.55421829,22.67538071,1539.36145,1471.2771,21.50602341,9.863834381,0.831325293,4.594771385,0.716867447,2.086056709,0.5,1.693899751,3.662650585,13.29520702,3.451807261,3.763616562,3.349397659,5.093681812
34,386,387,0,0,1696.813721,1968.937866,9.360248566,11.94285679,1696.813721,1968.937866,38.13664627,13.21977997,0.614906847,2.065934181,0.577639759,2.484615326,1.229813695,2.051648378,0.397515535,1.38241756,2.24844718,2.641758204,1.919254661,2.238461494
35,400,401,0,0,1417.580811,1673.277832,92.96464539,32.23348618,1417.580811,1673.277832,25.30303001,11.35990906,0.717171729,1.935079694,1.959595919,2.851936102,1.929292917,2.063781261,0.833333313,7.821184635,3.030303001,3.481776714,2.454545498,3.359908819
36,417,418,0,0,1994.263428,1439.505371,13.02150536,15.46884251,1994.263428,1439.505371,40.76343918,17.64985085,2.236559153,2.845697403,0.672043025,2.307121754,3.279569864,2.727002859,1.34946239,2.344213724,4,3.731453896,3.284946203,2.894658804
37,428,429,0,0,1586.652222,1171.17395,26.45652199,18.13333321,1586.652222,1171.17395,19.87681198,10.46783638,0.768115938,2.097075939,2.391304255,3.280701637,1.398550749,2.121637344,0.840579689,3.259649038,2.797101498,3.447953224,2.623188496,3.098245621
38,436,437,0,0,1698,1105.179443,15.85256386,18.48744202,1698,1105.179443,74.59615326,20.32534218,0.692307711,1.43264842,1.282051325,2.474885941,0.711538434,2.049086809,1.237179518,2.984018326,2.525640965,2.824200869,1.262820482,1.537671208
39,577,96,1,1,745.9143066,224.6428528,18.3571434,9.5,2793.914307,2272.642822,21.0714283,10.57231426,1.799999952,3.675619841,1.799999952,1.985537171,1.571428537,1.969008207,1.342857122,2.826446295,2.17142868,2.101239681,10.27142811,8.396694183
40,711,230,1,1,344.1838989,897.7643433,7.097701073,9.339080811,2392.183838,2945.764404,21.83908081,11.89080429,1.471264362,2.49281621,0.534482777,2.385057449,1.718390822,1.905172467,6.683907986,4.278735638,4.706896782,3.604885101,3.310344934,2.379310369
41,723,242,1,1,460.8484802,783.7575684,7.772727489,8.203364372,2508.848389,2831.757568,38.13636398,10.07033634,1.075757623,2.015290499,1.818181872,2.249235392,1,2.044342518,0.287878782,1.574923515,1.25757575,1.525993943,1.469696999,2.798165083
42,791,310,1,1,1337.727295,164.0909119,142.5757599,176.8937988,3385.727295,2212.09082,23.03030396,20.71386337,5.378787994,9.646018028,1.303030252,2.914454222,0.712121189,3.35398221,0.393939406,0.932153404,1.621212125,3.607669592,3.803030252,5.345132828
43,819,338,1,1,1960.147583,149.3442688,40.47541046,31.75047302,4008.147461,2197.344238,20.37704849,6.190926075,5.950819492,5.001890182,5.360655785,3.419659853,2.573770523,1.94328928,0.213114753,1.882797718,2.049180269,2.869565248,2.524590254,5.402646542
44,876,395,1,1,160.490387,865.7211304,5.307692528,7.463362217,2208.490479,2913.721191,32.95192337,13.49568939,0.846153855,2.107758522,0.096153848,2.064655066,0.692307711,1.648706913,0.163461536,1.066810369,1.009615421,1.756465554,0.701923072,1.239224195
45,1000,519,1,1,1239.776733,290.5922241,8.038834572,8.61269474,3287.776611,2338.592285,22.9902916,8.313471794,1.553398013,4.003886223,1.378640771,2.54792738,1.058252454,2.477979183,0.563106775,4.467616558,1.922330141,3.199481964,1.262135863,2.208549261
46,1034,553,1,1,718.2975464,584.7520752,31.02479362,12.45588207,2766.297607,2632.751953,27.62809944,10.87165737,0.636363626,1.995989323,1.066115737,2.609625578,1.53719008,2.074866295,0.719008267,1.985294104,3.404958725,3.36631012,1.892562032,1.815508008
47,1047,566,1,1,428.6486511,434.8513489,7.108108044,6.770597935,2476.648682,2482.851318,45.10810852,12.45557308,0.905405402,2.59935379,0.783783793,2.798061371,0.945945919,1.815832019,0.297297299,1.061389327,1.013513565,1.998384476,1.337837815,1.647819042
48,1180,699,1,1,1256.855103,1279.652222,7.376811504,7.290268421,3304.85498,3327.6521,27.14492798,8.929530144,5.10144949,4.590603828,1,2.755033493,0.840579689,1.817114115,1.695652127,4.208053589,2.927536249,3.265100718,2.753623247,3.360738277
49,1242,761,1,1,958.6402588,84.78658295,8.621951103,8.327118874,3006.640137,2132.786621,28.54268265,14.93220329,3.664634228,5.525423527,0.5,2.369491577,1.542682886,1.994915247,2.957317114,4.886440754,3.341463327,3.701694965,2.506097555,2.859322071
50,1256,775,1,1,1159.359375,286.375,49.171875,32.49726868,3207.359375,2334.375,21.84375,8.715847015,5.640625,5.930783272,3.375,3.005464554,0.75,1.816029191,0.125,2.453552008,2.890625,2.728597403,2.546875,3.522768736
51,1286,805,1,1,714.8857422,635.9428711,10.03571415,8.933227539,2762.885742,2683.942871,28.12142944,12.32750416,0.45714286,2.082670927,0.685714304,1.796502352,1.478571415,2.015898228,0.428571433,1.664546847,2.685714245,3.755167007,1.442857146,1.825119257
52,1378,897,1,1,1868.740234,1745.636353,104.3376617,65.52941132,3916.740234,3793.636475,21.22077942,9.334117889,0.870129883,2.47294116,2.116883039,0.839999974,0.493506491,0.75999999,0.025974026,2.830588341,1.883116841,1.990588188,2.103896141,3.247058868
53,1589,1108,1,1,1066.539429,1208.311157,9.954357147,10.15640354,3114.539307,3256.311279,20.78838158,15.41995049,3.539419174,7.304187298,0.726141095,2.104679823,1.32780087,1.677339911,1.170124531,4.698276043,3.236514568,4.429802895,2.60995841,3.624384165
54,1643,1162,1,1,297.7333374,470.5833435,8.699999809,7.423001766,2345.733398,2518.583252,27.78333282,12.17543888,3.25,3.374269009,0.449999988,3.267056465,2.516666651,2.822612047,3.591666698,5.506822586,4.166666508,3.461988211,4.208333492,2.791423082
55,1740,1259,1,1,1087.043823,1384.412231,5.745614052,6.354961872,3135.043945,3432.412354,29.82456207,11.83396912,3.140350819,3.568702221,0.605263174,2.38549614,0.710526288,1.61450386,0.201754391,1.232824445,2.04385972,2.217557192,1.27192986,1.408396959
56,1771,1290,1,1,143.4406738,488.6016846,11.775424,9.913776398,2191.440674,2536.601807,51.19067764,19.44499588,3.830508471,4.256690025,0.377118647,2.603567839,1.783898354,2.297324181,0.110169493,0.949454904,3.135593176,2.531219006,2.305084705,2.029732466
57,1805,1324,1,1,717.3204956,562.1987305,10.60897446,8.58880806,2765.320557,2610.19873,21.58333397,9.579075813,1.269230723,2.321167946,0.538461566,2.644768953,0.923076928,1.759124041,1.839743614,8.895377159,2.858974457,3.675182581,1.987179518,2.300486565
58,1806,1325,1,1,1292.677368,99.59677124,91.50806427,75.80781555,3340.67749,2147.59668,21.16129112,13.28664494,2.814516068,6.045602798,1.491935492,2.635179043,0.75,1.53420198,0.096774191,0.667752445,2.524193525,2.579804659,5.080645084,3.960911989
59,1836,1355,1,1,424.777771,159.4555511,6.733333111,9.478561401,2472.777832,2207.455566,55.61111069,12.8658371,0.75555557,2.756569862,1.855555534,2.376210213,2.066666603,2.123098135,0.166666672,1.147994518,3.333333254,2.554633379,2.044444561,1.868602991
60,1852,1371,1,1,839.1564941,698.8173828,6.778260708,7.668539524,2887.156494,2746.817383,27.76086998,13.27528095,2.017391205,2.707865238,1.260869622,2.737359524,1.678260922,1.964887619,5.191304207,6.20505619,4.70434761,3.985955,3.047826052,2.945224762
61,1880,1399,1,1,755.086731,192.4624329,5.959537506,7.007100582,2803.08667,2240.462402,21.90751457,10.34674549,1.433526039,2.603550196,1.624277472,1.914792895,0.913294792,1.702958584,1.341040492,2.359763384,2.416184902,2.689940929,1.161849737,1.762130141
62,1886,1405,1,1,514.9886475,836.6306763,16.85795403,11.45520878,2562.988525,2884.630615,26.97727203,10.39583302,0.823863626,5.509375095,1.988636374,2.631249905,0.710227251,1.970833302,10.1875,19.77083397,5.863636494,7.612500191,2.335227251,5.726041794
63,1908,1427,1,1,87.61133575,961.0404663,6.42510128,7.245657444,2135.611328,3009.040527,20.08097076,12.85980129,7.020242691,8.983870506,0.327935219,1.184863567,0.765182197,1.602977633,0.068825908,0.703473926,2.016194344,2.630272865,1.566801667,1.790322542
64,1953,1472,1,1,406.9911499,775.4159546,34.19911575,18.53650093,2454.991211,2823.416016,33.34513092,14.1645422,0.663716793,2.126303673,0.491150439,1.767091513,0.747787595,1.49015069,0.21681416,1.125144839,1.668141603,1.479721904,1.814159274,1.602549195
65,1992,1511,1,1,2030.929321,1875.202026,64.04040527,19.10069847,4078.929199,3923.201904,22.53535271,7.030769348,2.292929411,5.184615612,4.404040337,2.876923084,0.767676771,1.488111854,1.141414165,5.060139656,2.202020168,3.124475479,1.979797959,2.641957998
66,2000,1519,1,1,863.2325439,531.3720703,7.162790775,8.230434418,2911.232666,2579.37207,22.33333397,11.45217419,0.232558146,1.634782553,0.837209284,1.889130473,0.527131796,1.493478298,0.503875971,1.795652151,2.031007767,2.641304255,1.441860437,1.671739101
67,2023,1542,1,1,273.7262268,860.8669434,18.09125519,11.57806683,2321.726318,2908.866943,28.50950623,12.76115227,1.623574138,3.102230549,0.593155921,1.830855012,1.136882186,1.611524105,0.433460087,1.784386635,2.342205286,2.486059427,0.452471495,0.68959105
68,2031,1550,1,1,83.23121643,883.7225342,6.843930721,6.35807848,2131.231201,2931.722656,28.41040421,10.09497833,1.06936419,2.24017477,0.323699415,2.168122292,0.959537566,1.561135411,0.208092481,0.931222677,1.982658982,1.789301276,1.167630076,1.33951962
69,2074,1593,1,1,1338.486694,214.7168121,101.6902618,57.26704407,3386.486816,2262.716797,19.9911499,10.60416698,1.637168169,4.371212006,1.203539848,1.795454502,0.610619485,1.761363626,0.061946902,1.958333373,2.407079697,2.238636255,2.327433586,2.25757575
70,2240,1759,1,1,1069.193604,1481.45166,7.451612949,8.196759224,3117.193604,3529.45166,23.37096786,11.33333302,1.137096763,2.280092478,0.072580643,1.944444418,0.419354826,0.956018507,0.185483873,0.627314806,2.758064508,2.284722328,1.951612949,1.650462985
71,2289,1808,1,1,932.9160767,1705.741211,16.05594444,9.251572609,2980.916016,3753.741211,20.72027969,8.416666985,6.503496647,2.40408802,2.146853209,1.624213815,2.853146791,1.256289363,0.055944055,0.113207549,3.657342672,2.187106848,1.972028017,1.21226418
72,2290,1809,1,1,2042.655762,1896.598389,82.1639328,27.11132813,4090.655762,3944.598389,26.51639366,9.76171875,0.516393423,3.703125,1.9426229,1.462890625,0.344262302,1.392578125,0.098360658,1.244140625,1.983606577,2.75390625,1.319672108,1.76953125
73,2361,1880,1,1,90.26249695,494.3562622,6.574999809,7.325327396,2138.262451,2542.356201,45.0625,15.72270775,1.274999976,3.260916948,1.068750024,2.493449688,1.731250048,2.304585218,0.368750006,3.989083052,3.168750048,2.703056812,2.650000095,2.52729249
74,2390,1909,1,1,519.7874146,573.1102295,45.18110275,13.83917809,2567.787354,2621.110352,35.66929245,11.75695324,0.913385808,2.911729097,1.582677126,2.931076288,0.645669281,2.155985594,0.094488189,1.585247874,2,2.680773973,0.811023593,1.688029051
75,2521,2040,1,1,981.696228,855.7046509,31.10548592,18.08050919,3029.696289,2903.70459,26.25738335,15.08757019,3.320675135,11.99152565,1.135021091,2.642655373,1.278481007,2.134180784,20.21940994,45.07485962,6.620253086,9.238700867,7.658227921,13.23022556
76,2527,2046,1,1,119.9354858,1548.599976,19.18709755,13.20111084,2167.935547,3596.600098,22,8.100000381,0.329032272,1.804444432,0.741935492,1.673333287,0.264516115,0.882222235,0.090322584,2.072222233,1.49032259,1.686666608,1.180645108,1.693333387
77,2528,2047,1,1,28.97073174,1537.190186,13.70731735,9.611901283,2076.970703,3585.190186,21.06829262,10.7089262,0.863414645,1.778783917,0.682926834,1.873221159,1.234146357,1.344113827,0.204878047,0.998706341,2.687804937,2.430789232,1.863414645,1.724450231
78,2570,2089,1,1,16.37820435,1407.038452,7.378205299,8.038918495,2064.378174,3455.038574,20.89743614,8.716756821,0.10897436,1.227027059,0.333333343,1.575135112,0.56410259,0.827027023,0.224358976,0.918918908,2.333333254,1.638918877,1.115384579,1.327567577
79,2616,2135,1,1,1143.395142,405.830658,31.23387146,13.36552525,3191.395264,2453.830566,34.19355011,10.66748142,1.774193525,2.699266434,0.983870983,1.908312917,0.943548381,1.764058709,0.266129047,1.634474277,2.411290407,2.606356859,1.620967746,1.657701731
80,2624,2143,1,1,20.75390625,568.2382813,20.05859375,18.33409309,2068.753906,2616.238281,69.4296875,25.56898499,2.93359375,3.11630559,0.62109375,2.267958879,1.33984375,1.793614626,0.15625,1.0843786,1.6015625,1.928164244,1.27734375,1.52451539
81,2627,2146,1,1,1962.533691,435.5889587,7.723926544,8.83079052,4010.533691,2483.588867,30.9325161,11.3509016,0.21472393,2.116504908,1.803681016,2.138696194,0.75460124,1.341192842,0.361963183,5.307905674,2.484662533,3.37031889,1.435582876,2.338418961
82,2647,2166,1,1,1190.637085,1728,9.081481934,8.556886673,3238.636963,3776,27.19259262,13.53892231,0.200000003,1.24850297,0.214814812,0.907185614,0.029629629,0.437125742,1.785185218,4.470059872,0.807407379,1.529940128,3.140740633,4.805389404
83,2663,2182,1,1,206.0245972,70.48360443,10.05737686,9.969249725,2254.024658,2118.483643,38.47541046,13.22140217,1.319672108,2.665436745,0.83606559,3.127921343,2.286885262,2.321033239,0.696721315,1.755227566,3.295081854,3.118081093,1.901639342,2.351783514
84,2837,2356,1,1,181.0978241,597.7391357,7.635869503,7.960416794,2229.0979,2645.739014,23.71739197,11.11145878,3.201086998,3.011458397,0.804347813,2.580208302,2.260869503,2.234375,0.347826093,2.639583349,2.451086998,2.529166698,1.951086998,1.856250048
85,2865,2384,1,1,558.3717041,162.0354004,16.41150475,12.03286362,2606.371582,2210.0354,82.88938141,23.14460182,0.871681392,2.644131422,1.672566414,2.128638506,1.358407021,1.997183084,0.17699115,1.404694796,2.522123814,2.581220627,1.362831831,1.836619735
86,2895,2414,1,1,820.9627075,1017.956543,28.652174,16.26325417,2868.962646,3065.956543,21.60248375,12.09689236,1.757763982,7.903107643,1.527950287,2.557586908,0.689440966,2.040219307,8.006211281,32.11700058,4.062111855,7.148080349,3.422360182,7.237659931
87,2932,2451,1,1,62.04901886,332.2647095,14.05882359,12.80451107,2110.049072,2380.264648,73.27941132,22.75617599,2.436274529,3.070891619,0.818627477,2.279269695,1.411764741,1.948442578,0.362745106,1.415682077,2.730392218,2.540279388,1.544117689,1.764769077
88,2945,2464,1,1,1846.139526,119.0348816,3.511627913,5.610644341,3894.139648,2167.034912,20.3720932,6.561624527,0.5,1.586834788,3.127907038,2.126050472,0.418604642,1.372549057,0.069767445,1.474789858,3.279069662,2.690476179,2.220930338,1.953781486
89,2971,2490,1,1,1109.939819,163.6927643,8.066265106,13.13597393,3157.939697,2211.692871,39.53012085,14.25588894,1.102409601,4.240899563,2.162650585,2.44860816,1.192771077,1.792291164,0.765060246,3.55781579,3.17469883,3.462526798,2.475903511,3.126338243
90,2976,2495,1,1,600.6072998,405.3403015,34.07329941,15.42553234,2648.607422,2453.340332,32.32984161,12.63493824,1.151832461,2.820828676,1.246073246,2.387458086,1.052356005,1.686450124,0.366492152,3.3449049,2.25654459,2.586786032,1.497382164,2.75363946
91,2977,2496,1,1,193.1666718,1116.097534,3.089430809,5.068034649,2241.166748,3164.097656,20.32113838,9.537796974,0.284552842,0.952483773,0.138211384,1.276457906,0.865853667,1.077753782,0.097560979,0.72138226,2.292682886,1.946004272,1.581300855,1.339092851
92,3009,2528,1,1,749.4892578,628.779541,6.258064747,7.127999783,2797.489258,2676.779541,24.86559105,10.84133339,0.456989259,1.721333385,0.494623661,2.294666767,0.887096763,1.85466671,0.731182814,2.075999975,3.134408712,3.565333366,1.973118305,1.996000051
93,3054,2573,1,1,1915.782593,156.8913116,7.108695507,6.953934669,3963.782715,2204.891357,27.77173996,9.059500694,0.913043499,2.98272562,3.956521749,2.230326414,0.75,1.284069061,0.630434811,12.14971256,2.445652246,5.523992538,1.402173877,4.399232388
94,3086,2605,1,1,762.3172607,497.4413757,6.110344887,7.914396763,2810.317139,2545.441406,29.58620644,14.32684803,0.448275864,2.09338522,0.427586198,2.007781982,0.744827569,1.966926098,0.427586198,2.486381292,3.586206913,3.352140188,1.806896567,1.933852196
95,3114,2633,1,1,1474.908325,350.3250122,78.54166412,19.8349762,3522.908447,2398.324951,35.02500153,9.584975243,0.283333331,2.533251286,0.716666639,1.67610836,1.683333278,2.354679823,0.474999994,5.459359646,7.516666889,6.041872025,2.266666651,2.921182156
96,3125,2644,1,1,1173.061279,1030.816284,68.38775635,42.80644989,3221.061279,3078.816406,20.31972694,11.99751854,2.693877459,4.526054382,0.346938789,1.178660035,0.591836751,1.630272985,0.653061211,1.990074396,1.979591846,2.33250618,3.122448921,4.310173512
97,3190,2709,1,1,2015.427368,227.8461609,48.06837463,15.68190861,4063.427246,2275.846191,21.71794891,7.334990025,0.277777791,1.14910531,2.029914618,1.493041754,0.209401712,0.727634192,0.051282052,1.306163073,1.179487228,1.667991996,0.60683763,1.164015889
98,3192,2711,1,1,24.6402874,1514.446045,7.482014179,7.497142792,2072.640381,3562.446045,23.82733727,8.812856674,0.446043164,0.971428573,0.482014388,1.274285674,0.395683467,0.75,0.589928031,2.708571434,2.712230206,2.160000086,1.201438904,1.321428537
99,3260,2779,1,1,964.6119995,101.5960007,6.159999847,7.582836628,3012.612061,2149.595947,41.66799927,17.92252731,3.45600009,11.02264595,1.203999996,2.696066856,1.139999986,2.002383709,7.291999817,9.081048965,3.624000072,4.001192093,3.476000071,4.980929852
100,3262,2781,1,1,404.9883728,1156.366333,7.877906799,9.925926208,2452.988281,3204.366211,23.25,10.62678051,1.5930233,3.890313387,0.895348847,2.683760643,0.418604642,1.662393212,8.069766998,10.14245033,1.947674394,3.139601231,0.482558131,0.683760703
101,3304,2823,1,1,619.4634399,483.7235718,4.552845478,7.110565186,2667.463379,2531.723633,33.91056824,12.31695366,0.341463417,2.723587275,2.105690956,2.916461945,0.357723564,2.115479231,0.04878049,1.60565114,1.430894256,2.536854982,0.658536613,1.810810804
102,3325,2844,1,1,1331.914551,183.1880341,49.73504257,87.140625,3379.914551,2231.187988,20.11965752,13.70089245,6.427350521,12.375,1.196581244,2.225446463,0.897435904,2.515625,0.170940176,1.497767806,1.452991486,2.912946463,1.769230723,4.654017925
103,3334,2853,1,1,1475.481934,741.2971191,55.40217209,26.81409073,3523.481934,2789.297119,56.36594391,22.82778931,1.253623247,6.71526432,1.228260875,2.77984333,1.210144877,2.89236784,1.271739125,20.5195694,3.456521749,8.526418686,2.076086998,7.023483276
104,3381,2900,1,1,1123.443604,624.4515991,9.266129494,7.444444656,3171.443604,2672.45166,28.37903214,9.251525879,1.298387051,2.173382282,1.201612949,2.489621401,1.629032254,1.987789989,0.766129017,2.615384579,3.088709593,2.60561657,2.35483861,1.875457883
105,3433,2952,1,1,915.5320435,1265.482788,3.433497429,6.244131565,2963.531982,3313.482666,25.7389164,10.31572723,1.088669896,2.629107952,0.704433501,1.571596265,0.497536957,1.151408434,0.078817733,2.392018795,2.192118168,2.268779278,0.970443368,1.85446012
106,3517,3036,1,1,204.347641,1308.248901,3.961373329,6.65873003,2252.347656,3356.249023,21.95278931,11.37981892,0.330472112,2.421768665,0.523605168,1.673469424,0.721030056,2.147392273,0.296137333,4.976190567,1.32618022,2.264172316,1.283261776,2.129251719
107,3553,3072,1,1,356.5185242,863.2592773,26.92129707,13.96131992,2404.518555,2911.259277,30.0879631,13.84072781,0.32407406,1.89988625,0.013888889,2.218430042,0.555555582,1.788395882,0.476851851,2.647326469,1.19907403,2.084186554,1.305555582,1.688282132
108,3566,3085,1,1,890.5690918,1185.333374,8.447154045,7.053407192,2938.569092,3233.333252,29.85365868,11.85082912,1.520325184,2.497237682,0.390243888,1.848987103,0.682926834,1.379373908,0.504065037,1.313075542,2.975609779,2.563535929,2.105690956,1.795580149
109,3896,296,0,1,1650.563354,689.87323,6.718309879,8.187358856,1650.563354,2737.873291,33.81690216,12.69977474,2.478873253,4.261850834,0.394366205,2.178329468,2.14084506,2.237020254,0.591549277,2.160270929,4.309859276,3.135440111,2.35211277,2.286681652
110,3933,333,0,1,1553.262329,348.3278809,8.696721077,12.40087509,1553.262329,2396.327881,62.30327988,17.51894951,1.393442631,3.102040768,1.065573812,2.988338232,1.639344215,2.075801849,0.204918027,1.275510192,2.901639462,2.734693766,1.868852496,2.013119459
111,3973,373,0,1,1147.79126,1124.945068,9.813186646,10.26870728,1147.79126,3172.945068,22.52747345,11.96088409,3.648351669,6.355442047,1.076923132,2.365646362,0.571428597,1.767006755,0.604395628,3.4370749,2.31868124,3.057823181,8.967033386,7.712584972
112,4034,434,0,1,1996.724609,656.166687,7.514492989,10.93984985,1996.724609,2704.166748,20.91304398,11.18984985,3.202898502,3.586466074,0.376811594,3.050751925,2.340579748,2.648496151,2.586956501,2.24060154,8.884057999,6.971804619,4.391304493,4.005639076
113,4041,441,0,1,1850.351563,867.3394165,14.86060619,11.97135735,1850.351563,2915.339355,24.86060524,11.33001232,1.169696927,6.054794312,0.212121218,1.696139455,0.987878799,2.031133175,1.624242425,8.933997154,2,2.844333649,4.20606041,6.049813271
114,4052,452,0,1,1881.293213,880.1278076,5.060150146,7.211966038,1881.293213,2928.12793,21.21052551,12.17435932,0.924812019,3.263247967,0.172932327,1.77606833,0.75939852,2.222222328,0.894736826,3.899145365,2.150375843,2.923076868,1.406015038,3.263247967
115,4121,521,0,1,694.0582275,897.0776978,145.1747589,93.27391052,694.0582275,2945.077637,21.6601944,15.06376839,2.805825233,6.208695889,2.495145559,2.502898455,1.4174757,1.907246351,1.048543692,8.87246418,2.737864017,3.884057999,5.475728035,5.40724659
116,4122,522,0,1,121.3628311,179.0265503,97.93804932,23.141222,121.3628311,2227.026611,31.50442505,8.511450768,0.159292042,1.903307915,1.876106143,1.759541988,0.274336278,1.012722611,0.10619469,3.589058638,2.690265417,2.274809122,1.672566414,1.877862573
117,4125,525,0,1,969.4666748,1069.56665,10.94999981,7.139020443,969.4666748,3117.56665,19.78333282,7.823064804,1.549999952,3.946287632,4.633333206,2.282780409,0.899999976,1.688783526,76.44999695,15.19431305,13.60000038,4.202211857,9.883333206,3.958925724
118,4179,579,0,1,1387.691162,640.1617432,4.514705658,7.106060505,1387.691162,2688.161865,20.16176414,7.954545498,1.897058845,4.388257504,1.661764741,1.810606003,0.338235289,2.001893997,2.014705896,9.471590996,1.794117689,3.215909004,1.676470637,3.846590996
119,4208,608,0,1,1064.658569,1167.804932,19.07317162,25.98922348,1064.658569,3215.804932,35.60975647,25.20905113,7.865853786,17.66379356,6.902439117,5.663793087,1.646341443,4.20043087,0.707317054,2.700431108,1.853658557,3.881465435,8.670731544,9.096982956
120,4291,691,0,1,697.0864258,858.2098999,154.0370331,139.2750397,697.0864258,2906.209961,20.19753075,16.15110397,0.333333343,1.565365076,0.92592591,2.251273394,0.432098776,2.823429585,0.456790119,1.826825142,0.962962985,1.638370156,2.358024597,2.276740313
121,4337,737,0,1,2016.28772,100.8082199,12.91780853,14.79614925,2016.28772,2148.808105,43.88356018,13.83012486,3.123287678,3.642129183,1.527397275,2.120045185,2.404109478,2.429218531,0.589041114,1.44167614,3.506849289,2.865232229,2.6095891,2.081540108
122,4349,749,0,1,1052.954956,1129.324951,11.39500046,10.04615402,1052.954956,3177.324951,27.10499954,18.64422989,5.980000019,7.48653841,1.36500001,1.728846192,1.325000048,1.955769181,2.295000076,6.415384769,2.480000019,3.430769205,10.20499992,8.676922798
123,4384,784,0,1,507.8103333,186.2068939,55.64655304,19.80919838,507.8103333,2234.206787,20.81896591,10.90119267,1,3.240204334,2.534482718,2.507666111,0.344827592,1.415672898,0.465517253,3.729131222,1.887930989,2.626916409,1.603448272,3.013628721
124,4443,843,0,1,1821.188965,852.8189087,4.748031616,6.670076847,1821.188965,2900.818848,26.07874107,9.918158531,2.330708742,2.535805702,0.338582665,1.845268488,1.196850419,1.72506392,0.566929162,1.265984654,1.047244072,1.111253142,1.803149581,1.231457829
125,4459,859,0,1,882.7802124,39.67802048,156.8421021,115.7057724,882.7802124,2087.677979,39.71517181,29.78339386,2.733746052,5.420577526,1.733746171,2.045126438,1.665634632,2.505415201,14.41486073,28.94945908,4.606811047,6.644404411,2.80804944,3.942238331
126,4551,951,0,1,1692.025024,1071.30835,6.099999905,6.651966572,1692.025024,3119.30835,23.83333397,9.806913376,2.049999952,5.691298962,0.850000024,1.580452919,1.141666651,1.276519656,1.783333302,8.995232582,3.016666651,3.122765303,2.450000048,5.964242935
127,4581,981,0,1,1414.664551,1314.019043,9.987341881,10.88207531,1414.664551,3362.019043,22.52531624,13.17452812,3.879746914,16.71069145,7.303797245,9.009433746,0.74683547,1.509433985,1.613924026,9.522012711,2.841772079,3.226415157,5.746835232,11.54559708
128,4582,982,0,1,1821.550049,457.5,7.059999943,7.838214874,1821.550049,2505.5,66.58999634,23.29149246,4.420000076,5.19944191,2.019999981,2.488145113,1.830000043,2.302649975,1.029999971,9.223152161,3.519999981,3.644351482,2.670000076,3.075313807
129,4620,1020,0,1,1980.909058,949.2857056,20.08441544,11.3359642,1980.909058,2997.285645,29.49350739,11.63472366,0.493506491,1.679819584,0.259740263,1.763246894,0.61038959,1.660653949,0.16883117,0.923337102,1.623376608,2.223224401,1.603896141,1.713641524
130,4652,1052,0,1,976.5629883,55.14814758,165.1629639,72.13994598,976.5629883,2103.148193,31.50370407,15.24045849,2.044444561,2.879134893,3.029629707,2.979643822,1.355555534,2.386768341,0.629629612,2.36386776,2.392592669,2.928753138,1.451851845,1.927480936
131,4735,1135,0,1,1914.642822,953.3571167,6.038461685,7.439882755,1914.642822,3001.357178,27.3571434,12.81964779,1.796703339,2.86510253,0.467032969,1.760997057,0.994505525,1.895894408,0.439560443,1.532258034,2.461538553,2.51026392,1.923076868,2.173020601
132,4745,1145,0,1,1697.054443,880.2108765,5.585033894,7.026595592,1697.054443,2928.210938,34.34013748,14.57047844,1.809523821,2.817819118,0.129251704,1.323138356,0.938775539,1.212765932,0.476190478,2.501329899,2.74829936,2.079787254,1.986394525,2.227393627
133,4781,1181,0,1,1802.423828,1056.556274,9.059602737,7.313636303,1802.423828,3104.556396,34.83443832,10.57386398,1.410596013,2.8034091,0.086092718,0.715909064,0.589403987,0.910227299,0.529801309,1.513636351,1.443708658,1.523863673,1.463576198,1.723863602
134,4821,1221,0,1,1421.280396,1222.009399,84.64485931,54.2610054,1421.280396,3270.009277,20.14018631,10.7908802,6.635513783,6.334905624,1.476635456,2.006289244,1.747663498,1.570754766,0.878504694,3.305031538,2.420560837,2.496855259,3.252336502,3.617924452
